Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate,actual_billing_amnt,Leakage_Flag_Pred,Anomaly_Type_Pred
INV10718,CUST4458,SRV001,02-02-2024,Pending,Sale,UPI,Tea Powder (250g),No Service,Beverages,No Service,7,42.0,840.0,882.0,0.0,882.0,120.0,0.05,0,0,Branch A,CASH016,SUP181,05:16:30,Premium,Online,10718,0,882.0,No Leakage,No Anomaly
INV10722,CUST9604,SRV002,09-07-2024,Paid,Sale,Cash,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,33.6,280.0,353.6,353.6,0.0,40.0,0.12,40,0,Branch B,CASH017,SUP136,13:40:17,Wholesale,Online,10722,0,353.6,No Leakage,No Anomaly
INV10728,CUST6721,SRV001,24-02-2024,Pending,Sale,Cash,Cooking Oil (1L),No Service,Pantry Staples,No Service,10,75.0,1500.0,1575.0,0.0,1575.0,150.0,0.05,0,0,Online,CASH013,SUP146,06:46:49,Regular,In-Store,10728,0,1575.0,No Leakage,No Anomaly
INV10729,CUST7489,SRV001,18-02-2024,Pending,Return,UPI,Biscuits (200g),No Service,Snacks,No Service,4,21.6,120.0,141.6,0.0,141.6,30.0,0.18,0,0,Online,CASH001,SUP102,09:46:52,Premium,Online,10729,0,141.6,No Leakage,No Anomaly
INV10732,CUST9032,SRV002,09-05-2024,Paid,Return,Net Banking,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,4,129.6,720.0,889.6,889.6,0.0,180.0,0.18,40,0,Online,CASH003,SUP160,16:22:40,Wholesale,Phone,10732,0,889.6,No Leakage,No Anomaly
INV10734,CUST3181,SRV003,08-11-2023,Paid,Return,Debit Card,Toothpaste (150g),Express Delivery,Personal Care,Delivery Services,2,6.0,120.0,206.0,246.607659,-40.60765905,60.0,0.05,80,0,Main Store,CASH016,SUP145,05:04:20,Wholesale,In-Store,10734,0,206.0,Anomaly,Excess Payment
INV10737,CUST5302,SRV003,07-04-2023,Paid,Return,Net Banking,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,12.6,105.0,197.6,220.0730099,-22.47300985,35.0,0.12,80,0,Main Store,CASH002,SUP162,14:50:49,Regular,Phone,10737,0,197.6,Anomaly,Excess Payment
INV10740,CUST3521,SRV001,12-09-2024,Pending,Sale,Net Banking,Cheese (200g),No Service,Dairy & Eggs,No Service,2,15.0,300.0,315.0,0.0,315.0,150.0,0.05,0,0,Main Store,CASH017,SUP199,12:27:50,New,In-Store,10740,0,315.0,No Leakage,No Anomaly
INV10743,CUST6413,SRV003,23-05-2024,Failed,Sale,UPI,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,3,7.2,60.0,67.2,0.0,67.2,20.0,0.12,80,0,Branch B,CASH011,SUP152,08:36:22,Premium,Online,10743,0,147.2,Anomaly,Missing Charges
INV10745,CUST2911,SRV003,26-04-2023,Failed,Sale,Credit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,8,72.0,400.0,552.0,255.7868022,296.2131978,50.0,0.18,80,0,Branch B,CASH011,SUP143,03:21:03,Wholesale,Phone,10745,0,552.0,Anomaly,Payment Status Mismatch
INV10746,CUST3961,SRV003,18-06-2023,Paid,Sale,UPI,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,7,21.0,420.0,521.0,575.1782376,-54.17823757,60.0,0.05,80,0,Branch A,CASH020,SUP105,00:17:52,Wholesale,In-Store,10746,0,521.0,Anomaly,Excess Payment
INV10751,CUST7730,SRV003,25-12-2024,Paid,Return,Debit Card,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,7,105.0,2100.0,2285.0,2285.0,0.0,300.0,0.05,80,0,Online,CASH003,SUP174,16:10:00,New,Online,10751,1,2285.0,Anomaly,Duplicate Entries
INV10751,CUST1230,SRV003,26-06-2023,Paid,Sale,Debit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,1,9.0,50.0,139.0,159.6818251,-20.68182511,50.0,0.18,80,0,Branch A,CASH004,SUP196,00:30:46,Wholesale,In-Store,10751,1,139.0,Anomaly,Duplicate Entries
INV10755,CUST5747,SRV001,15-09-2024,Failed,Return,UPI,Soap (100g),No Service,Personal Care,No Service,4,19.2,160.0,135.4331451,0.0,135.4331451,40.0,0.12,0,0,Branch A,CASH013,SUP131,13:06:31,Regular,Phone,10755,0,179.2,Anomaly,Missing Charges
INV10758,CUST7417,SRV002,07-03-2024,Pending,Return,Cash,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,7,7.0,140.0,187.0,0.0,187.0,20.0,0.05,40,0,Branch A,CASH003,SUP114,20:58:05,Premium,Online,10758,0,187.0,No Leakage,No Anomaly
INV10759,CUST9409,SRV003,14-04-2023,Failed,Return,Credit Card,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,10,20.0,400.0,420.0,0.0,420.0,40.0,0.05,80,0,Branch A,CASH003,SUP107,10:49:25,Wholesale,In-Store,10759,0,500.0,Anomaly,Missing Charges
INV10768,CUST6840,SRV003,06-11-2023,Pending,Sale,UPI,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,1,3.0,60.0,143.0,0.0,143.0,60.0,0.05,80,0,Main Store,CASH011,SUP146,08:24:07,New,Online,10768,0,143.0,No Leakage,No Anomaly
INV10769,CUST2260,SRV001,13-02-2023,Failed,Sale,UPI,Potatoes (1kg),No Service,Fresh Vegetables,No Service,10,42.0,350.0,392.0,0.0,392.0,35.0,0.12,0,0,Branch A,CASH003,SUP126,09:25:18,Regular,In-Store,10769,0,392.0,No Leakage,No Anomaly
INV10772,CUST4522,SRV001,06-08-2023,Paid,Return,Cheque,Soap (100g),No Service,Personal Care,No Service,10,72.0,400.0,472.0,472.0,0.0,40.0,0.18,0,0,Branch B,CASH001,SUP182,07:54:37,Regular,Phone,10772,0,472.0,No Leakage,No Anomaly
INV10789,CUST5341,SRV002,22-03-2024,Failed,Return,Credit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,10,180.0,1500.0,1720.0,0.0,1720.0,150.0,0.12,40,0,Branch B,CASH019,SUP199,23:11:17,Premium,Phone,10789,0,1720.0,No Leakage,No Anomaly
INV10794,CUST4744,SRV002,07-03-2023,Paid,Sale,Cheque,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,7,16.8,140.0,196.8,196.8,0.0,20.0,0.12,40,0,Branch A,CASH002,SUP125,06:25:38,Regular,Phone,10794,0,196.8,No Leakage,No Anomaly
INV10796,CUST1291,SRV002,30-03-2023,Paid,Return,Net Banking,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,5,7.5,150.0,197.5,219.6744066,-22.17440659,30.0,0.05,40,0,Online,CASH019,SUP181,16:44:06,Wholesale,In-Store,10796,0,197.5,Anomaly,Excess Payment
INV10797,CUST8959,SRV003,08-11-2023,Paid,Return,Net Banking,Biscuits (200g),Express Delivery,Snacks,Delivery Services,4,14.4,120.0,214.4,214.4,0.0,30.0,0.12,80,0,Branch A,CASH008,SUP177,04:18:38,Premium,Phone,10797,0,214.4,No Leakage,No Anomaly
INV10800,CUST7978,SRV001,11-03-2023,Paid,Return,Credit Card,Salt (1kg),No Service,Pantry Staples,No Service,10,24.0,200.0,224.0,201.4557011,22.54429886,20.0,0.12,0,0,Branch B,CASH013,SUP123,06:38:37,New,In-Store,10800,0,224.0,Anomaly,Under Payment
INV10801,CUST1576,SRV001,16-10-2024,Paid,Sale,Credit Card,Lentils (1kg),No Service,Grains & Cereals,No Service,9,45.0,900.0,945.0,665.6042198,279.3957802,100.0,0.05,0,0,Branch B,CASH013,SUP191,23:52:08,Wholesale,Online,10801,0,945.0,Anomaly,Under Payment
INV10804,CUST3410,SRV002,30-08-2023,Failed,Sale,Credit Card,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,2,6.0,120.0,166.0,0.0,166.0,60.0,0.05,40,0,Branch A,CASH002,SUP190,10:32:03,Wholesale,In-Store,10804,0,166.0,No Leakage,No Anomaly
INV10805,CUST3507,SRV002,02-08-2024,Failed,Sale,Net Banking,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,8,57.6,480.0,577.6,0.0,577.6,60.0,0.12,40,0,Online,CASH003,SUP121,04:09:21,New,Phone,10805,0,577.6,No Leakage,No Anomaly
INV10807,CUST9722,SRV002,17-02-2024,Pending,Sale,Cheque,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,3,97.2,540.0,677.2,0.0,677.2,180.0,0.18,40,0,Online,CASH003,SUP114,07:54:08,Premium,Online,10807,0,677.2,No Leakage,No Anomaly
INV10808,CUST3177,SRV002,19-07-2024,Paid,Sale,Cheque,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,8,100.8,560.0,700.8,700.8,0.0,70.0,0.18,40,0,Main Store,CASH013,SUP173,06:57:44,Premium,Phone,10808,0,700.8,No Leakage,No Anomaly
INV10809,CUST1586,SRV002,14-03-2023,Failed,Return,Cash,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,6,32.4,270.0,342.4,0.0,342.4,45.0,0.12,40,0,Main Store,CASH009,SUP183,18:15:21,Premium,Phone,10809,0,342.4,No Leakage,No Anomaly
INV10810,CUST3742,SRV001,25-04-2023,Failed,Sale,Debit Card,Bananas (1kg),No Service,Fruits,No Service,7,42.0,350.0,392.0,108.3359086,283.6640914,50.0,0.12,0,0,Main Store,CASH007,SUP142,20:16:29,Regular,In-Store,10810,0,392.0,Anomaly,Payment Status Mismatch
INV10818,CUST5470,SRV002,11-08-2024,Pending,Sale,Cheque,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,9,86.4,720.0,846.4,0.0,846.4,80.0,0.12,40,0,Online,CASH005,SUP183,10:56:18,Premium,Phone,10818,0,846.4,No Leakage,No Anomaly
INV10819,CUST6236,SRV001,06-04-2023,Paid,Sale,Cheque,Onions (1kg),No Service,Fresh Vegetables,No Service,2,14.4,80.0,94.4,94.4,0.0,40.0,0.18,0,0,Online,CASH008,SUP194,00:47:42,Wholesale,In-Store,10819,0,94.4,No Leakage,No Anomaly
INV10820,CUST2518,SRV002,20-08-2023,Failed,Return,Net Banking,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,2,9.6,80.0,129.6,0.0,129.6,40.0,0.12,40,0,Main Store,CASH008,SUP151,15:18:19,Wholesale,Phone,10820,0,129.6,No Leakage,No Anomaly
INV10821,CUST1638,SRV003,15-03-2024,Pending,Return,UPI,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,2,14.4,120.0,214.4,0.0,214.4,60.0,0.12,80,0,Online,CASH017,SUP105,20:26:39,Regular,In-Store,10821,0,214.4,No Leakage,No Anomaly
INV10822,CUST6384,SRV003,03-05-2023,Failed,Sale,Debit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,1,5.4,30.0,35.4,0.0,35.4,30.0,0.18,80,0,Online,CASH017,SUP196,17:13:07,New,Phone,10822,0,115.4,Anomaly,Missing Charges
INV10825,CUST8963,SRV003,24-11-2024,Pending,Return,Cash,Bread (500g),Express Delivery,Bakery,Delivery Services,2,14.4,80.0,174.4,0.0,174.4,40.0,0.18,80,0,Online,CASH009,SUP192,04:21:41,Premium,In-Store,10825,0,174.4,No Leakage,No Anomaly
INV10826,CUST6788,SRV003,14-04-2024,Pending,Sale,UPI,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,43.2,360.0,483.2,0.0,483.2,40.0,0.12,80,0,Branch B,CASH017,SUP160,19:12:22,Wholesale,Online,10826,0,483.2,No Leakage,No Anomaly
INV10828,CUST2574,SRV001,04-06-2024,Pending,Return,Cash,Chips (100g),No Service,Snacks,No Service,1,1.0,20.0,21.0,0.0,21.0,20.0,0.05,0,0,Main Store,CASH006,SUP193,15:59:16,Premium,In-Store,10828,0,21.0,No Leakage,No Anomaly
INV10829,CUST7138,SRV002,24-03-2024,Failed,Sale,Credit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,1,3.5,70.0,113.5,11.76131416,101.7386858,70.0,0.05,40,0,Main Store,CASH006,SUP197,13:15:22,Wholesale,Phone,10829,0,113.5,Anomaly,Payment Status Mismatch
INV10833,CUST4207,SRV003,18-04-2023,Pending,Return,Credit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,8,172.8,960.0,1212.8,0.0,1212.8,120.0,0.18,80,0,Branch B,CASH005,SUP175,08:16:43,New,In-Store,10833,0,1212.8,No Leakage,No Anomaly
INV10840,CUST3512,SRV001,18-04-2023,Pending,Sale,Cash,Cheese (200g),No Service,Dairy & Eggs,No Service,5,37.5,750.0,787.5,0.0,787.5,150.0,0.05,0,0,Main Store,CASH001,SUP163,08:04:09,Regular,Phone,10840,0,787.5,No Leakage,No Anomaly
INV10841,CUST6586,SRV003,10-07-2024,Paid,Sale,Debit Card,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,8,19.2,160.0,259.2,259.2,0.0,20.0,0.12,80,0,Online,CASH005,SUP107,10:25:37,Regular,Phone,10841,0,259.2,No Leakage,No Anomaly
INV10843,CUST5461,SRV002,24-06-2023,Paid,Return,UPI,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,5,135.0,750.0,925.0,1049.820176,-124.8201762,150.0,0.18,40,0,Online,CASH014,SUP184,19:35:47,Wholesale,Phone,10843,0,925.0,Anomaly,Excess Payment
INV10845,CUST8788,SRV001,24-10-2024,Paid,Sale,UPI,Lentils (1kg),No Service,Grains & Cereals,No Service,3,54.0,300.0,354.0,354.0,0.0,100.0,0.18,0,0,Main Store,CASH012,SUP177,12:24:44,Premium,Online,10845,0,354.0,No Leakage,No Anomaly
INV10849,CUST3672,SRV003,10-12-2023,Pending,Return,Cheque,Toothpaste (150g),Express Delivery,Personal Care,Delivery Services,1,7.2,60.0,147.2,0.0,147.2,60.0,0.12,80,0,Branch A,CASH010,SUP157,04:59:36,Regular,Phone,10849,0,147.2,No Leakage,No Anomaly
INV10852,CUST6280,SRV002,05-07-2023,Paid,Return,Credit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,2,43.2,240.0,323.2,323.2,0.0,120.0,0.18,40,0,Online,CASH010,SUP135,10:57:38,Premium,Online,10852,0,323.2,No Leakage,No Anomaly
INV10853,CUST5105,SRV002,21-04-2023,Paid,Return,Debit Card,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,2,64.8,360.0,464.8,542.8497271,-78.04972709,180.0,0.18,40,0,Branch A,CASH011,SUP141,01:26:49,Wholesale,Phone,10853,0,464.8,Anomaly,Excess Payment
INV10856,CUST9463,SRV002,24-02-2023,Failed,Return,Cheque,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,4,72.0,600.0,712.0,0.0,712.0,150.0,0.12,40,0,Branch A,CASH011,SUP179,04:06:01,New,Phone,10856,0,712.0,No Leakage,No Anomaly
INV10858,CUST5299,SRV001,14-04-2023,Pending,Return,UPI,Dishwash Soap (500ml),No Service,Household,No Service,1,4.0,80.0,84.0,0.0,84.0,80.0,0.05,0,0,Online,CASH017,SUP142,05:42:12,Regular,Phone,10858,0,84.0,No Leakage,No Anomaly
INV10859,CUST7738,SRV003,26-09-2023,Paid,Return,Cash,Bananas (1kg),Express Delivery,Fruits,Delivery Services,4,10.0,200.0,210.0,210.0,0.0,50.0,0.05,80,0,Main Store,CASH017,SUP130,15:33:55,Premium,Phone,10859,0,290.0,Anomaly,Missing Charges
INV10863,CUST5708,SRV003,27-10-2024,Paid,Return,Cash,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,11.25,225.0,316.25,227.8826263,88.36737367,45.0,0.05,80,0,Branch B,CASH005,SUP154,13:44:15,New,Phone,10863,0,316.25,Anomaly,Under Payment
INV10868,CUST7092,SRV003,15-11-2023,Paid,Return,Credit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,1,14.4,120.0,214.4,214.4,0.0,120.0,0.12,80,0,Branch A,CASH018,SUP169,15:19:18,New,Phone,10868,0,214.4,No Leakage,No Anomaly
INV10869,CUST4647,SRV001,01-01-2023,Paid,Sale,Credit Card,Biscuits (200g),No Service,Snacks,No Service,6,32.4,180.0,212.4,246.4186192,-34.01861922,30.0,0.18,0,0,Online,CASH001,SUP142,06:26:32,New,Phone,10869,0,212.4,Anomaly,Excess Payment
INV10871,CUST7657,SRV003,10-11-2023,Failed,Sale,Cash,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,2,7.2,60.0,147.2,0.0,147.2,30.0,0.12,80,0,Branch B,CASH001,SUP194,18:45:48,Premium,Online,10871,0,147.2,No Leakage,No Anomaly
INV10874,CUST3072,SRV002,14-11-2024,Failed,Sale,Net Banking,Soap (100g),Standard Delivery,Personal Care,Delivery Services,4,19.2,160.0,219.2,0.0,219.2,40.0,0.12,40,0,Branch A,CASH002,SUP143,15:36:52,Wholesale,In-Store,10874,0,219.2,No Leakage,No Anomaly
INV10876,CUST7111,SRV002,10-01-2023,Failed,Sale,Debit Card,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,9,81.0,450.0,571.0,0.0,571.0,50.0,0.18,40,0,Branch A,CASH011,SUP122,14:18:31,Premium,Online,10876,0,571.0,No Leakage,No Anomaly
INV10883,CUST2955,SRV003,01-04-2024,Paid,Sale,Debit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,4,72.0,400.0,552.0,552.0,0.0,100.0,0.18,80,0,Online,CASH020,SUP166,19:33:34,New,Phone,10883,0,552.0,No Leakage,No Anomaly
INV10884,CUST8078,SRV002,14-12-2024,Pending,Return,Cash,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,6,86.4,480.0,546.6185579,0.0,546.6185579,80.0,0.18,40,0,Branch A,CASH006,SUP129,15:37:40,Premium,Online,10884,0,606.4,Anomaly,Missing Charges
INV10886,CUST4980,SRV003,13-12-2023,Failed,Sale,Net Banking,Bananas (1kg),Express Delivery,Fruits,Delivery Services,3,27.0,150.0,257.0,0.0,257.0,50.0,0.18,80,0,Online,CASH015,SUP144,21:18:49,Regular,Online,10886,0,257.0,No Leakage,No Anomaly
INV10887,CUST9048,SRV002,07-03-2023,Paid,Sale,Cash,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,4,25.2,140.0,205.2,205.2,0.0,35.0,0.18,40,0,Main Store,CASH015,SUP122,06:05:05,Premium,In-Store,10887,0,205.2,No Leakage,No Anomaly
INV10893,CUST9268,SRV003,05-10-2024,Paid,Sale,Net Banking,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,9,9.0,180.0,269.0,269.0,0.0,20.0,0.05,80,0,Main Store,CASH013,SUP191,00:16:02,Wholesale,Phone,10893,0,269.0,No Leakage,No Anomaly
INV10896,CUST1157,SRV001,17-08-2024,Paid,Return,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,4,6.0,120.0,126.0,126.0,0.0,30.0,0.05,0,0,Main Store,CASH016,SUP167,04:49:41,New,Phone,10896,0,126.0,No Leakage,No Anomaly
INV10898,CUST7153,SRV001,03-09-2023,Paid,Sale,Debit Card,Cheese (200g),No Service,Dairy & Eggs,No Service,1,27.0,150.0,177.0,177.0,0.0,150.0,0.18,0,0,Main Store,CASH006,SUP146,08:46:22,Wholesale,In-Store,10898,0,177.0,No Leakage,No Anomaly
INV10901,CUST7570,SRV003,08-08-2023,Failed,Sale,UPI,Toothpaste (150g),Express Delivery,Personal Care,Delivery Services,10,108.0,600.0,788.0,0.0,788.0,60.0,0.18,80,0,Main Store,CASH015,SUP193,05:08:12,New,Phone,10901,0,788.0,No Leakage,No Anomaly
INV10903,CUST4541,SRV002,06-03-2023,Pending,Return,UPI,Detergent (1kg),Standard Delivery,Household,Delivery Services,7,168.0,1400.0,1608.0,0.0,1608.0,200.0,0.12,40,0,Branch B,CASH014,SUP105,23:39:44,Wholesale,Online,10903,0,1608.0,No Leakage,No Anomaly
INV10904,CUST9773,SRV001,23-11-2023,Pending,Return,Debit Card,Cheese (200g),No Service,Dairy & Eggs,No Service,9,162.0,1350.0,1512.0,0.0,1512.0,150.0,0.12,0,0,Online,CASH003,SUP120,08:14:33,New,Phone,10904,0,1512.0,No Leakage,No Anomaly
INV10906,CUST9524,SRV003,15-12-2023,Pending,Sale,UPI,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,7,441.0,2450.0,2971.0,0.0,2971.0,350.0,0.18,80,0,Branch A,CASH013,SUP117,04:41:03,Premium,Phone,10906,0,2971.0,No Leakage,No Anomaly
INV10907,CUST9409,SRV002,07-01-2023,Paid,Return,Credit Card,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,7,21.0,420.0,481.0,357.6983085,123.3016915,60.0,0.05,40,0,Branch B,CASH006,SUP193,21:09:56,Premium,Phone,10907,0,481.0,Anomaly,Under Payment
INV10909,CUST5251,SRV002,03-11-2024,Paid,Return,Net Banking,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,2,15.0,300.0,355.0,400.9704728,-45.97047283,150.0,0.05,40,0,Branch B,CASH006,SUP107,22:53:17,Premium,Online,10909,0,355.0,Anomaly,Excess Payment
INV10910,CUST4143,SRV003,10-08-2024,Paid,Sale,Net Banking,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,64.8,360.0,504.8,504.8,0.0,60.0,0.18,80,0,Main Store,CASH015,SUP116,03:32:40,New,Online,10910,0,504.8,No Leakage,No Anomaly
INV10913,CUST3563,SRV003,08-07-2024,Paid,Sale,Cash,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,48.6,270.0,398.6,398.6,0.0,45.0,0.18,80,0,Main Store,CASH016,SUP162,23:08:41,New,In-Store,10913,0,398.6,No Leakage,No Anomaly
INV10914,CUST2252,SRV001,03-02-2023,Failed,Sale,Debit Card,Sugar (1kg),No Service,Pantry Staples,No Service,3,6.75,135.0,141.75,0.0,141.75,45.0,0.05,0,0,Branch A,CASH008,SUP188,13:04:52,Wholesale,In-Store,10914,0,141.75,No Leakage,No Anomaly
INV10915,CUST6694,SRV002,13-04-2023,Paid,Sale,UPI,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,2,28.8,160.0,228.8,251.8487804,-23.04878041,80.0,0.18,40,0,Branch B,CASH014,SUP162,12:22:36,Regular,In-Store,10915,0,228.8,Anomaly,Excess Payment
INV10917,CUST4112,SRV002,03-12-2023,Paid,Return,UPI,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,1,9.0,50.0,99.0,78.0524935,20.9475065,50.0,0.18,40,0,Branch A,CASH020,SUP191,22:44:03,Premium,Online,10917,0,99.0,Anomaly,Under Payment
INV10921,CUST7856,SRV003,07-02-2024,Failed,Return,Debit Card,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,1,1.5,30.0,111.5,0.0,111.5,30.0,0.05,80,0,Online,CASH014,SUP161,10:03:11,New,Phone,10921,0,111.5,No Leakage,No Anomaly
INV10922,CUST8580,SRV001,01-02-2023,Pending,Sale,Net Banking,Salt (1kg),No Service,Pantry Staples,No Service,4,14.4,80.0,72.00263192,0.0,72.00263192,20.0,0.18,0,0,Online,CASH012,SUP195,09:50:53,Regular,Online,10922,0,94.4,Anomaly,Missing Charges
INV10924,CUST9809,SRV001,24-05-2024,Failed,Sale,UPI,Milk (1L),No Service,Dairy & Eggs,No Service,8,24.0,480.0,504.0,0.0,504.0,60.0,0.05,0,0,Online,CASH016,SUP138,03:08:53,Premium,Online,10924,0,504.0,No Leakage,No Anomaly
INV10925,CUST1151,SRV003,10-03-2023,Failed,Sale,Cheque,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,2,24.0,200.0,304.0,0.0,304.0,100.0,0.12,80,0,Main Store,CASH012,SUP151,07:00:33,Regular,Phone,10925,0,304.0,No Leakage,No Anomaly
INV10926,CUST6556,SRV001,01-11-2024,Pending,Return,UPI,Chicken (1kg),No Service,Meat & Fish,No Service,2,60.0,500.0,560.0,0.0,560.0,250.0,0.12,0,0,Branch B,CASH007,SUP105,16:23:10,Premium,In-Store,10926,0,560.0,No Leakage,No Anomaly
INV10930,CUST7691,SRV002,27-06-2023,Paid,Return,Net Banking,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,10,96.0,800.0,936.0,936.0,0.0,80.0,0.12,40,0,Online,CASH006,SUP126,03:00:42,New,In-Store,10930,0,936.0,No Leakage,No Anomaly
INV10935,CUST8103,SRV001,30-05-2023,Failed,Return,Credit Card,Milk (1L),No Service,Dairy & Eggs,No Service,9,64.8,540.0,604.8,222.4055161,382.3944839,60.0,0.12,0,0,Branch B,CASH009,SUP140,13:02:32,Wholesale,In-Store,10935,0,604.8,Anomaly,Payment Status Mismatch
INV10938,CUST8348,SRV003,16-11-2023,Paid,Sale,Net Banking,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,6,37.8,210.0,327.8,273.2722378,54.52776221,35.0,0.18,80,0,Online,CASH001,SUP156,01:56:52,Regular,Online,10938,0,327.8,Anomaly,Under Payment
INV10940,CUST1178,SRV002,27-11-2023,Paid,Return,Cheque,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,9,567.0,3150.0,3757.0,3757.0,0.0,350.0,0.18,40,0,Branch A,CASH017,SUP125,02:12:39,Regular,Phone,10940,0,3757.0,No Leakage,No Anomaly
INV10942,CUST4181,SRV002,09-11-2023,Pending,Sale,Net Banking,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,3,9.0,180.0,229.0,0.0,229.0,60.0,0.05,40,0,Online,CASH003,SUP186,09:04:39,Regular,In-Store,10942,0,229.0,No Leakage,No Anomaly
INV10945,CUST4006,SRV002,20-05-2023,Pending,Return,Net Banking,Detergent (1kg),Standard Delivery,Household,Delivery Services,1,10.0,200.0,250.0,0.0,250.0,200.0,0.05,40,0,Branch A,CASH002,SUP140,06:50:02,Premium,Phone,10945,0,250.0,No Leakage,No Anomaly
INV10947,CUST2799,SRV002,05-01-2023,Pending,Sale,Cash,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,7,294.0,2450.0,2784.0,0.0,2784.0,350.0,0.12,40,0,Main Store,CASH009,SUP193,18:18:16,Regular,In-Store,10947,0,2784.0,No Leakage,No Anomaly
INV10948,CUST3782,SRV002,25-10-2023,Failed,Return,Credit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,6,45.0,900.0,985.0,466.1944488,518.8055512,150.0,0.05,40,0,Branch B,CASH020,SUP132,14:58:27,Regular,In-Store,10948,0,985.0,Anomaly,Payment Status Mismatch
INV10952,CUST8348,SRV003,21-09-2023,Paid,Return,UPI,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,1,4.2,35.0,119.2,119.2,0.0,35.0,0.12,80,0,Online,CASH014,SUP144,07:51:51,Wholesale,Phone,10952,0,119.2,Anomaly,No Anomaly
INV10955,CUST9671,SRV002,14-04-2024,Pending,Sale,Cash,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,9,15.75,315.0,370.75,0.0,370.75,35.0,0.05,40,0,Branch A,CASH003,SUP114,09:20:50,Regular,Online,10955,0,370.75,No Leakage,No Anomaly
