Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate,actual_billing_amnt,Leakage_Flag_Pred,Anomaly_Type_Pred
INV11430,CUST9924,SRV002,12-05-2023,Paid,Return,Debit Card,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,5,7.5,150.0,164.2939612,164.2939612,0.0,30.0,0.05,40,0,Branch B,CASH013,SUP175,03:06:21,Wholesale,Online,11430,0,197.5,Anomaly,Missing Charges
INV11437,CUST8440,SRV003,13-08-2024,Paid,Sale,Debit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,1,27.0,150.0,257.0,296.2353982,-39.23539824,150.0,0.18,80,0,Branch A,CASH012,SUP110,17:37:31,Wholesale,Phone,11437,0,257.0,Anomaly,Excess Payment
INV11438,CUST4895,SRV003,14-02-2023,Failed,Sale,Cash,Chips (100g),Express Delivery,Snacks,Delivery Services,1,3.6,20.0,103.6,30.70512301,72.89487699,20.0,0.18,80,0,Branch A,CASH010,SUP126,23:59:23,Premium,Online,11438,0,103.6,Anomaly,Payment Status Mismatch
INV11452,CUST7018,SRV002,08-08-2024,Pending,Sale,UPI,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,9,72.9,405.0,450.2846763,0.0,450.2846763,45.0,0.18,40,0,Branch B,CASH018,SUP195,10:02:55,Regular,Online,11452,0,517.9,Anomaly,Missing Charges
INV11459,CUST7611,SRV002,03-10-2023,Paid,Sale,Debit Card,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,10,90.0,500.0,630.0,701.2424326,-71.24243262,50.0,0.18,40,0,Branch A,CASH019,SUP139,01:39:39,Regular,Online,11459,0,630.0,Anomaly,Excess Payment
INV11472,CUST1122,SRV003,13-12-2024,Paid,Sale,Cheque,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,7,75.6,420.0,575.6,493.4366842,82.16331576,60.0,0.18,80,0,Branch A,CASH001,SUP187,13:14:00,Wholesale,Phone,11472,0,575.6,Anomaly,Under Payment
INV11473,CUST8820,SRV002,31-10-2023,Paid,Return,UPI,Soap (100g),Standard Delivery,Personal Care,Delivery Services,2,4.0,80.0,124.0,92.91211951,31.08788049,40.0,0.05,40,0,Branch A,CASH014,SUP187,23:18:59,Regular,In-Store,11473,0,124.0,Anomaly,Under Payment
INV11483,CUST6930,SRV003,23-07-2023,Pending,Sale,Credit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,9,108.0,900.0,1088.0,0.0,1088.0,100.0,0.12,80,0,Branch A,CASH013,SUP156,11:00:31,Premium,In-Store,11483,1,1088.0,Anomaly,Duplicate Entries
INV11483,CUST5020,SRV003,13-04-2024,Failed,Sale,Cheque,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,7,24.5,490.0,514.5,0.0,514.5,70.0,0.05,80,0,Main Store,CASH006,SUP142,12:35:49,Wholesale,Phone,11483,1,594.5,Anomaly,Missing Charges
INV11491,CUST3671,SRV001,07-02-2024,Paid,Sale,Cash,Oranges (1kg),No Service,Fruits,No Service,9,129.6,720.0,849.6,682.3960645,167.2039355,80.0,0.18,0,0,Branch B,CASH012,SUP172,17:31:38,Wholesale,In-Store,11491,0,849.6,Anomaly,Under Payment
INV11492,CUST8168,SRV001,10-02-2023,Paid,Return,Cheque,Lentils (1kg),No Service,Grains & Cereals,No Service,6,72.0,600.0,672.0,672.0,0.0,100.0,0.12,0,0,Main Store,CASH014,SUP194,04:49:56,New,Online,11492,1,672.0,Anomaly,Duplicate Entries
INV11492,CUST1117,SRV001,26-06-2023,Paid,Sale,Cheque,Biscuits (200g),No Service,Snacks,No Service,10,15.0,300.0,315.0,315.0,0.0,30.0,0.05,0,0,Online,CASH012,SUP183,12:23:47,New,Phone,11492,1,315.0,Anomaly,Duplicate Entries
INV11500,CUST3968,SRV001,28-12-2023,Paid,Sale,Cash,Milk (1L),No Service,Dairy & Eggs,No Service,8,24.0,480.0,504.0,416.4354329,87.56456711,60.0,0.05,0,0,Online,CASH019,SUP122,00:53:18,Premium,In-Store,11500,0,504.0,Anomaly,Under Payment
INV11503,CUST9354,SRV003,14-10-2023,Failed,Return,Net Banking,Detergent (1kg),Express Delivery,Household,Delivery Services,10,100.0,2000.0,2180.0,947.7227635,1232.277237,200.0,0.05,80,0,Online,CASH017,SUP181,03:35:29,Regular,Phone,11503,0,2180.0,Anomaly,Payment Status Mismatch
INV11515,CUST3172,SRV003,28-11-2024,Failed,Return,Credit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,3,30.0,600.0,710.0,326.4015758,383.5984242,200.0,0.05,80,0,Main Store,CASH006,SUP168,16:48:54,Regular,Online,11515,0,710.0,Anomaly,Payment Status Mismatch
INV11535,CUST4817,SRV001,24-01-2024,Paid,Sale,UPI,Biscuits (200g),No Service,Snacks,No Service,1,5.4,30.0,35.4,27.50512906,7.894870941,30.0,0.18,0,0,Branch B,CASH010,SUP197,09:15:03,Wholesale,Phone,11535,0,35.4,Anomaly,Under Payment
INV11542,CUST9597,SRV003,31-05-2024,Paid,Return,Net Banking,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,10,22.5,450.0,474.8485674,474.8485674,0.0,45.0,0.05,80,0,Branch B,CASH015,SUP136,08:33:30,Regular,Online,11542,0,552.5,Anomaly,Missing Charges
INV11544,CUST9680,SRV001,06-03-2024,Pending,Return,Credit Card,Toothpaste (150g),No Service,Personal Care,No Service,5,54.0,300.0,264.0867294,0.0,264.0867294,60.0,0.18,0,0,Online,CASH016,SUP129,10:46:54,Regular,Online,11544,0,354.0,Anomaly,Missing Charges
INV11545,CUST9597,SRV002,09-05-2024,Paid,Return,Debit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,9,75.6,630.0,745.6,745.6,0.0,70.0,0.12,40,0,Main Store,CASH003,SUP120,18:28:13,New,Online,11545,1,745.6,Anomaly,Duplicate Entries
INV11545,CUST5982,SRV001,29-04-2023,Pending,Sale,Net Banking,Sugar (1kg),No Service,Pantry Staples,No Service,6,48.6,270.0,252.2503448,0.0,252.2503448,45.0,0.18,0,0,Branch A,CASH003,SUP120,11:16:16,Premium,Phone,11545,1,318.6,Anomaly,Missing Charges
INV11555,CUST5915,SRV002,21-01-2024,Pending,Sale,Cash,Apples (1kg),Standard Delivery,Fruits,Delivery Services,4,86.4,480.0,506.8421074,0.0,506.8421074,120.0,0.18,40,0,Online,CASH017,SUP185,13:25:04,Premium,Online,11555,0,606.4,Anomaly,Missing Charges
INV11559,CUST8482,SRV002,13-03-2024,Failed,Sale,UPI,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,50.4,280.0,289.7765224,0.0,289.7765224,40.0,0.18,40,0,Branch A,CASH017,SUP149,15:15:34,New,Online,11559,0,370.4,Anomaly,Missing Charges
INV11562,CUST8872,SRV002,03-04-2023,Failed,Return,Debit Card,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,5,18.0,100.0,158.0,31.6580263,126.3419737,20.0,0.18,40,0,Main Store,CASH012,SUP187,10:52:48,Regular,Phone,11562,0,158.0,Anomaly,Payment Status Mismatch
INV11569,CUST7922,SRV001,01-05-2024,Failed,Return,Cash,Eggs (12 pack),No Service,Dairy & Eggs,No Service,8,28.0,560.0,588.0,111.5054484,476.4945516,70.0,0.05,0,0,Main Store,CASH014,SUP112,10:40:20,Premium,Phone,11569,0,588.0,Anomaly,Payment Status Mismatch
INV11570,CUST1511,SRV003,12-03-2024,Failed,Sale,Cash,Bananas (1kg),Express Delivery,Fruits,Delivery Services,2,5.0,100.0,185.0,72.76920274,112.2307973,50.0,0.05,80,0,Branch A,CASH015,SUP153,10:14:55,Wholesale,Phone,11570,0,185.0,Anomaly,Payment Status Mismatch
INV11583,CUST5174,SRV002,14-11-2024,Paid,Return,Credit Card,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,9,72.9,405.0,517.9,457.9432602,59.95673979,45.0,0.18,40,0,Online,CASH007,SUP129,02:24:44,Premium,In-Store,11583,0,517.9,Anomaly,Under Payment
INV11599,CUST8362,SRV001,01-03-2024,Paid,Return,Net Banking,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,10,54.0,450.0,428.3641237,428.3641237,0.0,45.0,0.12,0,0,Branch A,CASH009,SUP155,12:50:54,Wholesale,In-Store,11599,0,504.0,Anomaly,Missing Charges
INV11607,CUST6464,SRV003,13-08-2023,Paid,Sale,Credit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,2,10.8,90.0,180.8,200.3969943,-19.59699431,45.0,0.12,80,0,Branch B,CASH017,SUP172,15:52:44,Regular,In-Store,11607,0,180.8,Anomaly,Excess Payment
INV11613,CUST9384,SRV002,18-12-2023,Failed,Sale,UPI,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,2,5.0,100.0,145.0,69.01905412,75.98094588,50.0,0.05,40,0,Online,CASH020,SUP147,03:57:36,New,Online,11613,0,145.0,Anomaly,Payment Status Mismatch
INV11616,CUST2855,SRV002,30-01-2023,Pending,Return,UPI,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,5,12.5,250.0,257.1654478,0.0,257.1654478,50.0,0.05,40,0,Online,CASH007,SUP150,04:00:51,Premium,In-Store,11616,0,302.5,Anomaly,Missing Charges
INV11617,CUST4147,SRV001,15-08-2023,Paid,Sale,Cash,Butter (100g),No Service,Dairy & Eggs,No Service,5,12.5,250.0,262.5,223.2637579,39.23624213,50.0,0.05,0,0,Branch A,CASH020,SUP148,01:13:07,Wholesale,In-Store,11617,0,262.5,Anomaly,Under Payment
INV11619,CUST8899,SRV001,31-12-2024,Paid,Return,Cheque,Rice (1kg),No Service,Grains & Cereals,No Service,10,72.0,600.0,672.0,509.4228648,162.5771352,60.0,0.12,0,0,Branch A,CASH003,SUP186,08:03:15,Regular,Phone,11619,0,672.0,Anomaly,Under Payment
INV11635,CUST4324,SRV003,11-03-2024,Failed,Sale,Cheque,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,6,48.6,270.0,398.6,155.6868665,242.9131335,45.0,0.18,80,0,Online,CASH008,SUP159,08:13:31,Premium,In-Store,11635,0,398.6,Anomaly,Payment Status Mismatch
INV11643,CUST1656,SRV001,15-01-2024,Failed,Return,Credit Card,Apples (1kg),No Service,Fruits,No Service,8,172.8,960.0,1132.8,159.3150832,973.4849168,120.0,0.18,0,0,Branch B,CASH015,SUP185,19:09:00,Wholesale,Phone,11643,0,1132.8,Anomaly,Payment Status Mismatch
INV11659,CUST9517,SRV003,29-10-2024,Failed,Return,Cash,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,2,28.8,160.0,268.8,102.8732166,165.9267834,80.0,0.18,80,0,Online,CASH006,SUP126,05:10:15,Wholesale,Phone,11659,0,268.8,Anomaly,Payment Status Mismatch
INV11666,CUST9677,SRV001,01-05-2024,Paid,Sale,Debit Card,Soap (100g),No Service,Personal Care,No Service,4,19.2,160.0,179.2,159.0555105,20.14448951,40.0,0.12,0,0,Branch A,CASH018,SUP174,21:10:20,Regular,Phone,11666,0,179.2,Anomaly,Under Payment
INV11681,CUST5846,SRV002,26-09-2024,Paid,Sale,Cash,Detergent (1kg),Standard Delivery,Household,Delivery Services,10,100.0,2000.0,2140.0,1503.428652,636.5713484,200.0,0.05,40,0,Online,CASH020,SUP168,20:48:41,Regular,Online,11681,0,2140.0,Anomaly,Under Payment
INV11682,CUST1633,SRV002,10-02-2024,Paid,Sale,Net Banking,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,5,15.0,300.0,355.0,395.705215,-40.70521501,60.0,0.05,40,0,Branch A,CASH001,SUP118,13:34:47,Wholesale,Online,11682,0,355.0,Anomaly,Excess Payment
INV11702,CUST4610,SRV001,29-05-2023,Failed,Sale,Cash,Onions (1kg),No Service,Fresh Vegetables,No Service,4,28.8,160.0,188.8,35.24778167,153.5522183,40.0,0.18,0,0,Branch B,CASH018,SUP188,06:49:57,New,In-Store,11702,0,188.8,Anomaly,Payment Status Mismatch
INV11715,CUST1208,SRV001,12-04-2023,Failed,Sale,Credit Card,Sugar (1kg),No Service,Pantry Staples,No Service,7,15.75,315.0,277.4354495,0.0,277.4354495,45.0,0.05,0,0,Online,CASH011,SUP187,04:04:00,Wholesale,Phone,11715,0,330.75,Anomaly,Missing Charges
INV11727,CUST2842,SRV002,02-06-2023,Paid,Return,Debit Card,Bread (500g),Standard Delivery,Bakery,Delivery Services,2,4.0,80.0,102.8203601,102.8203601,0.0,40.0,0.05,40,0,Online,CASH018,SUP164,05:29:31,Wholesale,In-Store,11727,0,124.0,Anomaly,No Anomaly
INV11739,CUST8997,SRV001,12-07-2023,Failed,Return,Cash,Eggs (12 pack),No Service,Dairy & Eggs,No Service,1,3.5,70.0,73.5,13.22570912,60.27429088,70.0,0.05,0,0,Main Store,CASH004,SUP145,08:27:28,Premium,Online,11739,0,73.5,Anomaly,Payment Status Mismatch
INV11740,CUST6246,SRV003,25-04-2024,Paid,Return,Debit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,2,43.2,240.0,363.2,401.319927,-38.11992702,120.0,0.18,80,0,Main Store,CASH016,SUP161,21:57:26,Wholesale,In-Store,11740,0,363.2,Anomaly,Excess Payment
INV11744,CUST6294,SRV002,19-04-2023,Paid,Return,Cheque,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,1,8.1,45.0,93.1,72.73419622,20.36580378,45.0,0.18,40,0,Branch A,CASH001,SUP197,21:47:08,Regular,In-Store,11744,0,93.1,Anomaly,Under Payment
INV11755,CUST5105,SRV001,15-03-2024,Failed,Return,Cash,Potatoes (1kg),No Service,Fresh Vegetables,No Service,1,1.75,35.0,36.75,10.57691501,26.17308499,35.0,0.05,0,0,Online,CASH007,SUP110,19:07:33,Premium,Online,11755,0,36.75,Anomaly,Payment Status Mismatch
INV11756,CUST1393,SRV002,23-02-2024,Pending,Return,Cheque,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,3,4.5,90.0,94.5,0.0,94.5,30.0,0.05,40,0,Branch A,CASH007,SUP151,14:13:22,Premium,Phone,11756,0,134.5,Anomaly,Missing Charges
INV11759,CUST2123,SRV003,30-07-2023,Paid,Sale,Debit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,5,30.0,250.0,360.0,280.9988315,79.00116853,50.0,0.12,80,0,Main Store,CASH019,SUP107,14:04:40,New,In-Store,11759,0,360.0,Anomaly,Under Payment
INV11769,CUST1118,SRV002,11-05-2024,Paid,Sale,UPI,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,4,9.0,180.0,229.0,255.1487139,-26.14871393,45.0,0.05,40,0,Branch B,CASH018,SUP163,21:36:04,Wholesale,Online,11769,0,229.0,Anomaly,Excess Payment
INV11774,CUST9733,SRV003,20-08-2024,Paid,Sale,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,4,10.0,200.0,290.0,207.027256,82.97274398,50.0,0.05,80,0,Main Store,CASH017,SUP153,19:08:27,New,In-Store,11774,0,290.0,Anomaly,Under Payment
INV11787,CUST9718,SRV002,01-11-2023,Paid,Return,Credit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,9.0,180.0,229.0,175.3590413,53.64095872,30.0,0.05,40,0,Branch A,CASH001,SUP116,01:14:31,Regular,Online,11787,0,229.0,Anomaly,Under Payment
INV11794,CUST3194,SRV001,17-12-2023,Paid,Return,Cheque,Biscuits (200g),No Service,Snacks,No Service,10,36.0,300.0,336.0,399.0525181,-63.05251814,30.0,0.12,0,0,Main Store,CASH018,SUP200,14:15:25,Premium,Phone,11794,0,336.0,Anomaly,Excess Payment
INV11798,CUST2853,SRV003,24-02-2023,Pending,Sale,Cheque,Soap (100g),Express Delivery,Personal Care,Delivery Services,1,7.2,40.0,47.2,0.0,47.2,40.0,0.18,80,0,Branch B,CASH001,SUP154,17:51:32,New,Phone,11798,0,127.2,Anomaly,Missing Charges
INV11806,CUST7060,SRV003,08-09-2023,Paid,Sale,Net Banking,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,72.0,600.0,672.0,672.0,0.0,100.0,0.12,80,0,Branch A,CASH006,SUP135,09:51:27,Regular,Phone,11806,0,752.0,Anomaly,Missing Charges
INV11809,CUST5011,SRV003,06-06-2024,Pending,Sale,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,3,16.2,90.0,106.2,0.0,106.2,30.0,0.18,80,0,Online,CASH008,SUP122,10:54:58,New,Phone,11809,0,186.2,Anomaly,Missing Charges
INV11865,CUST1172,SRV001,26-08-2023,Paid,Return,Net Banking,Butter (100g),No Service,Dairy & Eggs,No Service,3,18.0,150.0,168.0,193.7908498,-25.7908498,50.0,0.12,0,0,Branch B,CASH018,SUP173,22:04:42,Premium,In-Store,11865,0,168.0,Anomaly,Excess Payment
INV11871,CUST7473,SRV002,27-11-2024,Pending,Sale,Credit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,4,57.6,480.0,577.6,0.0,577.6,120.0,0.12,40,0,Online,CASH015,SUP158,13:38:11,Premium,Online,11871,1,577.6,Anomaly,Duplicate Entries
INV11871,CUST8313,SRV001,16-11-2024,Paid,Return,Debit Card,Sugar (1kg),No Service,Pantry Staples,No Service,4,21.6,180.0,201.6,229.202011,-27.60201099,45.0,0.12,0,0,Online,CASH002,SUP101,02:59:44,Wholesale,In-Store,11871,1,201.6,Anomaly,Excess Payment
INV11881,CUST5019,SRV002,17-08-2024,Paid,Sale,UPI,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,4,7.0,140.0,187.0,187.0,0.0,35.0,0.05,40,0,Online,CASH017,SUP136,19:07:56,Wholesale,Phone,11881,1,187.0,Anomaly,Duplicate Entries
INV11881,CUST1436,SRV001,09-04-2023,Failed,Sale,UPI,Oranges (1kg),No Service,Fruits,No Service,8,76.8,640.0,716.8,0.0,716.8,80.0,0.12,0,0,Online,CASH020,SUP137,19:55:24,Regular,Online,11881,1,716.8,Anomaly,Duplicate Entries
INV11883,CUST9175,SRV001,22-08-2024,Paid,Return,Net Banking,Chicken (1kg),No Service,Meat & Fish,No Service,8,360.0,2000.0,2360.0,2730.01393,-370.0139297,250.0,0.18,0,0,Main Store,CASH005,SUP174,02:35:47,Premium,Online,11883,0,2360.0,Anomaly,Excess Payment
INV11884,CUST9593,SRV002,27-11-2023,Paid,Return,Net Banking,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,7,105.0,2100.0,2245.0,2245.0,0.0,300.0,0.05,40,0,Online,CASH016,SUP112,08:20:55,Premium,Phone,11884,1,2245.0,Anomaly,Duplicate Entries
INV11884,CUST1736,SRV003,04-10-2023,Pending,Sale,Cheque,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,5,15.0,300.0,395.0,0.0,395.0,60.0,0.05,80,0,Branch B,CASH005,SUP128,17:44:07,Regular,Online,11884,1,395.0,Anomaly,Duplicate Entries
INV11902,CUST3759,SRV001,08-09-2023,Failed,Return,Debit Card,Shampoo (250ml),No Service,Personal Care,No Service,5,45.0,900.0,945.0,169.7899331,775.2100669,180.0,0.05,0,0,Online,CASH008,SUP114,13:23:28,Regular,Online,11902,0,945.0,Anomaly,Payment Status Mismatch
INV11916,CUST1765,SRV003,29-03-2023,Paid,Sale,Debit Card,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,5,108.0,900.0,1088.0,1211.293435,-123.2934351,180.0,0.12,80,0,Main Store,CASH020,SUP133,13:05:13,New,Online,11916,0,1088.0,Anomaly,Excess Payment
INV11935,CUST7115,SRV001,03-03-2024,Paid,Return,Cheque,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,2,10.8,60.0,56.3584856,56.3584856,0.0,30.0,0.18,0,0,Main Store,CASH014,SUP185,03:41:02,Wholesale,Phone,11935,0,70.8,Anomaly,Missing Charges
INV11938,CUST3191,SRV002,09-05-2024,Paid,Return,Net Banking,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,4,10.0,200.0,217.1496869,217.1496869,0.0,50.0,0.05,40,0,Online,CASH018,SUP150,13:35:14,Wholesale,Phone,11938,0,250.0,Anomaly,Missing Charges
INV11941,CUST3683,SRV001,16-09-2024,Paid,Return,Cash,Toothpaste (150g),No Service,Personal Care,No Service,4,12.0,240.0,205.443077,205.443077,0.0,60.0,0.05,0,0,Branch B,CASH005,SUP160,09:04:14,Wholesale,Phone,11941,0,252.0,Anomaly,Missing Charges
INV11946,CUST9564,SRV001,06-01-2024,Paid,Sale,Cash,Milk (1L),No Service,Dairy & Eggs,No Service,7,75.6,420.0,495.6,581.3493024,-85.74930236,60.0,0.18,0,0,Branch B,CASH004,SUP103,05:09:27,Regular,In-Store,11946,0,495.6,Anomaly,Excess Payment
INV11966,CUST7184,SRV003,18-12-2023,Paid,Sale,Cash,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,7,84.0,700.0,864.0,696.1841598,167.8158402,100.0,0.12,80,0,Branch A,CASH013,SUP148,22:48:47,Regular,Phone,11966,0,864.0,Anomaly,Under Payment
INV11982,CUST1656,SRV001,25-04-2024,Paid,Sale,Cheque,Potatoes (1kg),No Service,Fresh Vegetables,No Service,2,8.4,70.0,78.4,92.72275214,-14.32275214,35.0,0.12,0,0,Online,CASH011,SUP164,15:43:47,Wholesale,In-Store,11982,0,78.4,Anomaly,Excess Payment
INV11985,CUST5844,SRV002,12-07-2024,Failed,Sale,Cash,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,6,48.6,270.0,358.6,108.606626,249.993374,45.0,0.18,40,0,Online,CASH013,SUP181,00:48:19,Premium,Phone,11985,0,358.6,Anomaly,Payment Status Mismatch
INV11993,CUST2792,SRV002,07-03-2023,Paid,Return,UPI,Chips (100g),Standard Delivery,Snacks,Delivery Services,8,28.8,160.0,228.8,183.1485971,45.65140285,20.0,0.18,40,0,Main Store,CASH009,SUP134,22:01:40,Wholesale,Phone,11993,0,228.8,Anomaly,Under Payment
INV12023,CUST8770,SRV003,05-10-2024,Paid,Sale,Net Banking,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,3,54.0,450.0,515.7163819,515.7163819,0.0,150.0,0.12,80,0,Online,CASH006,SUP122,16:31:20,New,Online,12023,0,584.0,Anomaly,Missing Charges
INV12030,CUST5901,SRV003,16-07-2024,Pending,Sale,Credit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,2,10.8,90.0,100.8,0.0,100.8,45.0,0.12,80,0,Branch B,CASH006,SUP155,23:04:06,Regular,In-Store,12030,0,180.8,Anomaly,Missing Charges
INV12031,CUST3742,SRV002,13-04-2023,Failed,Sale,Net Banking,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,3,43.2,240.0,323.2,74.15192115,249.0480789,80.0,0.18,40,0,Branch B,CASH016,SUP185,21:57:51,Wholesale,In-Store,12031,0,323.2,Anomaly,Payment Status Mismatch
INV12035,CUST8442,SRV001,07-02-2023,Paid,Return,Cheque,Sugar (1kg),No Service,Pantry Staples,No Service,9,48.6,405.0,453.6,536.006269,-82.40626904,45.0,0.12,0,0,Main Store,CASH004,SUP143,00:41:30,Regular,Phone,12035,0,453.6,Anomaly,Excess Payment
INV12062,CUST8413,SRV002,29-02-2024,Failed,Sale,Debit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,8,288.0,1600.0,1928.0,267.8247811,1660.175219,200.0,0.18,40,0,Online,CASH001,SUP189,01:47:11,New,Phone,12062,0,1928.0,Anomaly,Payment Status Mismatch
INV12068,CUST6478,SRV002,12-09-2023,Failed,Return,Cheque,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,8,18.0,360.0,418.0,57.65586595,360.344134,45.0,0.05,40,0,Branch A,CASH005,SUP196,04:51:54,Wholesale,Phone,12068,0,418.0,Anomaly,Payment Status Mismatch
INV12078,CUST5578,SRV002,30-07-2024,Paid,Sale,Cheque,Chips (100g),Standard Delivery,Snacks,Delivery Services,3,10.8,60.0,110.8,110.8,0.0,20.0,0.18,40,0,Online,CASH007,SUP139,03:50:20,New,Online,12078,1,110.8,Anomaly,Duplicate Entries
INV12078,CUST1366,SRV002,03-06-2024,Failed,Sale,Debit Card,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,9,27.0,540.0,607.0,0.0,607.0,60.0,0.05,40,0,Branch B,CASH020,SUP169,02:14:18,Wholesale,In-Store,12078,1,607.0,Anomaly,Duplicate Entries
INV12084,CUST7140,SRV002,25-10-2024,Paid,Return,Cash,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,10,180.0,1500.0,1720.0,1950.829155,-230.8291555,150.0,0.12,40,0,Online,CASH001,SUP148,05:49:07,Regular,Online,12084,0,1720.0,Anomaly,Excess Payment
INV12089,CUST4807,SRV002,13-11-2023,Failed,Return,Debit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,4,108.0,600.0,748.0,354.9623801,393.0376199,150.0,0.18,40,0,Branch B,CASH002,SUP105,20:46:40,Premium,In-Store,12089,0,748.0,Anomaly,Payment Status Mismatch
INV12095,CUST6466,SRV002,03-02-2023,Paid,Sale,Cash,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,7,294.0,2450.0,2784.0,3249.21255,-465.2125501,350.0,0.12,40,0,Main Store,CASH012,SUP136,19:48:56,New,Online,12095,0,2784.0,Anomaly,Excess Payment
INV12099,CUST7813,SRV002,13-08-2024,Pending,Sale,Cash,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,4,32.4,180.0,252.4,0.0,252.4,45.0,0.18,40,0,Main Store,CASH010,SUP162,06:04:19,Regular,In-Store,12099,1,252.4,Anomaly,Duplicate Entries
INV12099,CUST4012,SRV001,11-02-2023,Paid,Return,Debit Card,Lentils (1kg),No Service,Grains & Cereals,No Service,2,24.0,200.0,224.0,201.5105622,22.48943785,100.0,0.12,0,0,Branch B,CASH003,SUP122,09:34:47,Premium,In-Store,12099,1,224.0,Anomaly,Under Payment
INV12112,CUST1789,SRV003,11-06-2024,Paid,Sale,Net Banking,Oranges (1kg),Express Delivery,Fruits,Delivery Services,6,24.0,480.0,504.0,504.0,0.0,80.0,0.05,80,0,Branch A,CASH015,SUP130,10:11:34,Regular,Online,12112,0,584.0,Anomaly,Missing Charges
INV12123,CUST9902,SRV003,28-02-2023,Failed,Return,UPI,Biscuits (200g),Express Delivery,Snacks,Delivery Services,8,28.8,240.0,348.8,77.27563091,271.5243691,30.0,0.12,80,0,Main Store,CASH006,SUP160,01:43:38,New,Online,12123,0,348.8,Anomaly,Payment Status Mismatch
INV12156,CUST7643,SRV001,19-06-2023,Failed,Return,UPI,Chips (100g),No Service,Snacks,No Service,9,32.4,180.0,212.4,91.70103119,120.6989688,20.0,0.18,0,0,Online,CASH003,SUP145,13:02:19,Wholesale,In-Store,12156,0,212.4,Anomaly,Payment Status Mismatch
INV12164,CUST9915,SRV003,03-07-2024,Failed,Return,Cheque,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,14.4,120.0,214.4,29.02169934,185.3783007,30.0,0.12,80,0,Branch B,CASH020,SUP194,04:21:42,New,Online,12164,0,214.4,Anomaly,Payment Status Mismatch
