Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate,actual_billing_amnt,Leakage_Flag_Pred,Anomaly_Type_Pred
INV11252,CUST7170,SRV003,03-06-2023,Paid,Sale,Debit Card,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,6,64.8,360.0,504.8,504.8,0.0,60.0,0.18,80,0,Main Store,CASH006,SUP106,08:19:05,Wholesale,In-Store,11252,0,504.8,No Leakage,No Anomaly
INV11257,CUST7675,SRV003,01-04-2023,Paid,Return,UPI,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,7.0,140.0,227.0,227.0,0.0,35.0,0.05,80,0,Online,CASH009,SUP179,03:04:22,New,Online,11257,0,227.0,No Leakage,No Anomaly
INV11258,CUST3962,SRV003,19-09-2023,Paid,Return,Cheque,Oranges (1kg),Express Delivery,Fruits,Delivery Services,8,32.0,640.0,752.0,752.0,0.0,80.0,0.05,80,0,Branch A,CASH010,SUP132,20:19:13,New,In-Store,11258,0,752.0,No Leakage,No Anomaly
INV11264,CUST9618,SRV002,31-12-2023,Failed,Return,Net Banking,Soap (100g),Standard Delivery,Personal Care,Delivery Services,4,28.8,160.0,206.2497064,0.0,206.2497064,40.0,0.18,40,0,Branch B,CASH005,SUP164,18:09:24,Regular,Online,11264,0,228.8,No Leakage,No Anomaly
INV11265,CUST8433,SRV001,09-08-2024,Paid,Sale,UPI,Oranges (1kg),No Service,Fruits,No Service,7,100.8,560.0,660.8,660.8,0.0,80.0,0.18,0,0,Branch B,CASH012,SUP103,11:40:00,Wholesale,Online,11265,0,660.8,No Leakage,No Anomaly
INV11266,CUST9632,SRV003,13-03-2023,Failed,Sale,UPI,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,43.2,360.0,483.2,0.0,483.2,40.0,0.12,80,0,Branch A,CASH020,SUP122,19:54:38,Premium,In-Store,11266,0,483.2,No Leakage,No Anomaly
INV11269,CUST1070,SRV003,03-12-2024,Paid,Return,Credit Card,Toothpaste (150g),Express Delivery,Personal Care,Delivery Services,1,10.8,60.0,150.8,150.8,0.0,60.0,0.18,80,0,Branch B,CASH016,SUP149,09:15:37,Regular,Online,11269,0,150.8,No Leakage,No Anomaly
INV11270,CUST9187,SRV002,03-08-2024,Paid,Sale,Cash,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,5,30.0,250.0,320.0,320.0,0.0,50.0,0.12,40,0,Main Store,CASH001,SUP170,14:58:37,New,Online,11270,0,320.0,No Leakage,No Anomaly
INV11272,CUST2638,SRV003,05-06-2024,Pending,Sale,Debit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,16.8,140.0,236.8,0.0,236.8,35.0,0.12,80,0,Branch A,CASH019,SUP112,01:53:15,New,In-Store,11272,0,236.8,No Leakage,No Anomaly
INV11275,CUST3921,SRV001,03-06-2023,Failed,Sale,UPI,Sugar (1kg),No Service,Pantry Staples,No Service,7,56.7,315.0,371.7,0.0,371.7,45.0,0.18,0,0,Branch B,CASH001,SUP160,06:09:39,New,In-Store,11275,0,371.7,No Leakage,No Anomaly
INV11276,CUST9532,SRV001,21-07-2023,Pending,Return,Cash,Fish (1kg),No Service,Meat & Fish,No Service,7,105.0,2100.0,2205.0,0.0,2205.0,300.0,0.05,0,0,Online,CASH009,SUP111,23:11:16,Regular,Online,11276,0,2205.0,No Leakage,No Anomaly
INV11294,CUST4033,SRV002,03-08-2024,Paid,Sale,Cheque,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,8,120.0,2400.0,2560.0,2560.0,0.0,300.0,0.05,40,0,Main Store,CASH007,SUP180,20:54:21,New,Online,11294,0,2560.0,No Leakage,No Anomaly
INV11295,CUST4604,SRV002,08-12-2024,Failed,Sale,Cash,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,8,504.0,2800.0,3344.0,0.0,3344.0,350.0,0.18,40,0,Branch B,CASH006,SUP170,02:27:25,Wholesale,Online,11295,0,3344.0,No Leakage,No Anomaly
INV11301,CUST2070,SRV002,17-06-2024,Failed,Sale,Net Banking,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,3,32.4,180.0,252.4,0.0,252.4,60.0,0.18,40,0,Branch B,CASH020,SUP160,03:34:05,New,In-Store,11301,0,252.4,No Leakage,No Anomaly
INV11304,CUST4342,SRV003,26-11-2023,Pending,Return,UPI,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,4,30.0,600.0,710.0,0.0,710.0,150.0,0.05,80,0,Main Store,CASH012,SUP153,10:28:46,Premium,Phone,11304,0,710.0,No Leakage,No Anomaly
INV11305,CUST6456,SRV002,16-11-2024,Paid,Return,Debit Card,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,9,194.4,1620.0,1854.4,1854.4,0.0,180.0,0.12,40,0,Branch A,CASH018,SUP177,03:24:46,Wholesale,Phone,11305,0,1854.4,No Leakage,No Anomaly
INV11317,CUST7908,SRV003,07-04-2023,Failed,Sale,Net Banking,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,6,45.0,900.0,1025.0,0.0,1025.0,150.0,0.05,80,0,Branch B,CASH017,SUP142,05:53:56,New,In-Store,11317,0,1025.0,No Leakage,No Anomaly
INV11328,CUST7065,SRV003,24-09-2024,Paid,Return,UPI,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,14.4,120.0,214.4,214.4,0.0,40.0,0.12,80,0,Branch A,CASH011,SUP182,04:48:58,Premium,Phone,11328,0,214.4,No Leakage,No Anomaly
INV11337,CUST9232,SRV001,02-12-2024,Paid,Return,Cheque,Sugar (1kg),No Service,Pantry Staples,No Service,8,64.8,360.0,424.8,424.8,0.0,45.0,0.18,0,0,Branch A,CASH010,SUP101,16:09:24,Regular,Phone,11337,0,424.8,No Leakage,No Anomaly
INV11338,CUST5339,SRV001,27-08-2024,Failed,Return,Debit Card,Apples (1kg),No Service,Fruits,No Service,6,36.0,720.0,756.0,0.0,756.0,120.0,0.05,0,0,Main Store,CASH006,SUP132,00:37:26,Wholesale,Phone,11338,0,756.0,No Leakage,No Anomaly
INV11339,CUST2551,SRV001,26-03-2023,Pending,Return,Net Banking,Chips (100g),No Service,Snacks,No Service,1,3.6,20.0,23.6,0.0,23.6,20.0,0.18,0,0,Online,CASH007,SUP139,15:50:34,New,Online,11339,0,23.6,No Leakage,No Anomaly
INV11344,CUST8360,SRV001,15-06-2023,Failed,Sale,Cheque,Rice (1kg),No Service,Grains & Cereals,No Service,4,43.2,240.0,283.2,0.0,283.2,60.0,0.18,0,0,Branch A,CASH020,SUP118,17:54:41,Regular,Phone,11344,0,283.2,No Leakage,No Anomaly
INV11349,CUST2244,SRV002,07-05-2024,Pending,Return,Cash,Soap (100g),Standard Delivery,Personal Care,Delivery Services,5,24.0,200.0,264.0,0.0,264.0,40.0,0.12,40,0,Online,CASH002,SUP101,22:36:25,New,In-Store,11349,0,264.0,No Leakage,No Anomaly
INV11354,CUST7397,SRV003,09-06-2024,Pending,Sale,Cheque,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,9,112.5,2250.0,2442.5,0.0,2442.5,250.0,0.05,80,0,Branch B,CASH013,SUP147,00:36:48,Wholesale,Phone,11354,0,2442.5,No Leakage,No Anomaly
INV11358,CUST1689,SRV002,14-02-2023,Paid,Return,Cash,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,3,135.0,750.0,925.0,925.0,0.0,250.0,0.18,40,0,Online,CASH012,SUP141,16:30:24,New,Online,11358,0,925.0,No Leakage,No Anomaly
INV11359,CUST9652,SRV003,11-05-2023,Pending,Sale,Net Banking,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,9,324.0,2700.0,3104.0,0.0,3104.0,300.0,0.12,80,0,Online,CASH013,SUP168,06:08:50,Premium,Phone,11359,0,3104.0,No Leakage,No Anomaly
INV11362,CUST1827,SRV002,07-11-2024,Pending,Sale,UPI,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,10,48.0,400.0,488.0,0.0,488.0,40.0,0.12,40,0,Branch A,CASH012,SUP125,03:34:38,Regular,In-Store,11362,0,488.0,No Leakage,No Anomaly
INV11369,CUST9119,SRV002,11-04-2024,Pending,Return,UPI,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,21.0,175.0,236.0,0.0,236.0,35.0,0.12,40,0,Main Store,CASH018,SUP176,14:48:49,Premium,Phone,11369,0,236.0,No Leakage,No Anomaly
INV11377,CUST6058,SRV003,11-02-2023,Pending,Sale,UPI,Detergent (1kg),Express Delivery,Household,Delivery Services,6,144.0,1200.0,1424.0,0.0,1424.0,200.0,0.12,80,0,Branch A,CASH002,SUP110,21:04:11,New,Online,11377,0,1424.0,No Leakage,No Anomaly
INV11378,CUST9881,SRV001,25-12-2024,Failed,Sale,Cheque,Bread (500g),No Service,Bakery,No Service,3,21.6,120.0,141.6,0.0,141.6,40.0,0.18,0,0,Online,CASH014,SUP186,16:07:41,Premium,Online,11378,0,141.6,No Leakage,No Anomaly
INV11381,CUST8884,SRV002,16-04-2023,Failed,Return,Credit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,7,126.0,1050.0,1216.0,0.0,1216.0,150.0,0.12,40,0,Branch A,CASH003,SUP149,14:13:59,New,Phone,11381,0,1216.0,No Leakage,No Anomaly
INV11383,CUST9677,SRV002,17-08-2023,Failed,Sale,UPI,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,9,129.6,720.0,889.6,0.0,889.6,80.0,0.18,40,0,Online,CASH008,SUP129,14:30:54,Regular,In-Store,11383,0,889.6,No Leakage,No Anomaly
INV11388,CUST8797,SRV001,21-02-2023,Pending,Sale,Cash,Chicken (1kg),No Service,Meat & Fish,No Service,10,300.0,2500.0,2800.0,0.0,2800.0,250.0,0.12,0,0,Online,CASH012,SUP116,15:54:10,Wholesale,In-Store,11388,0,2800.0,No Leakage,No Anomaly
INV11389,CUST7282,SRV003,07-05-2023,Failed,Sale,Credit Card,Apples (1kg),Express Delivery,Fruits,Delivery Services,10,216.0,1200.0,1496.0,0.0,1496.0,120.0,0.18,80,0,Branch A,CASH017,SUP164,23:31:36,Regular,In-Store,11389,0,1496.0,No Leakage,No Anomaly
INV11390,CUST3570,SRV003,12-01-2023,Failed,Sale,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,8,28.8,240.0,348.8,0.0,348.8,30.0,0.12,80,0,Branch B,CASH012,SUP144,00:58:20,Premium,Phone,11390,0,348.8,No Leakage,No Anomaly
INV11392,CUST7128,SRV001,28-10-2024,Pending,Sale,Debit Card,Chicken (1kg),No Service,Meat & Fish,No Service,7,87.5,1750.0,1837.5,0.0,1837.5,250.0,0.05,0,0,Branch B,CASH009,SUP107,17:44:28,Regular,Online,11392,0,1837.5,No Leakage,No Anomaly
INV11396,CUST6213,SRV001,09-02-2023,Pending,Sale,UPI,Fish (1kg),No Service,Meat & Fish,No Service,1,15.0,300.0,315.0,0.0,315.0,300.0,0.05,0,0,Online,CASH003,SUP102,15:24:46,Premium,Phone,11396,0,315.0,No Leakage,No Anomaly
INV11399,CUST8575,SRV002,29-11-2023,Paid,Return,Cash,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,7,56.7,315.0,411.7,411.7,0.0,45.0,0.18,40,0,Branch B,CASH008,SUP140,04:27:46,Regular,In-Store,11399,0,411.7,No Leakage,No Anomaly
INV11400,CUST6842,SRV003,23-06-2023,Failed,Return,Cash,Oranges (1kg),Express Delivery,Fruits,Delivery Services,5,48.0,400.0,528.0,0.0,528.0,80.0,0.12,80,0,Main Store,CASH001,SUP127,02:16:00,Regular,In-Store,11400,0,528.0,No Leakage,No Anomaly
INV11404,CUST6873,SRV001,08-08-2024,Pending,Return,Cash,Bananas (1kg),No Service,Fruits,No Service,1,2.5,50.0,52.5,0.0,52.5,50.0,0.05,0,0,Branch B,CASH010,SUP130,09:01:41,Regular,Online,11404,0,52.5,No Leakage,No Anomaly
INV11405,CUST9897,SRV001,15-03-2024,Pending,Return,Cheque,Salt (1kg),No Service,Pantry Staples,No Service,3,7.2,60.0,67.2,0.0,67.2,20.0,0.12,0,0,Main Store,CASH006,SUP119,13:41:47,Wholesale,In-Store,11405,0,67.2,No Leakage,No Anomaly
INV11412,CUST3385,SRV003,24-03-2023,Paid,Return,Net Banking,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,9,81.0,450.0,611.0,611.0,0.0,50.0,0.18,80,0,Main Store,CASH009,SUP184,22:12:59,Premium,In-Store,11412,0,611.0,No Leakage,No Anomaly
INV11425,CUST7480,SRV002,25-12-2024,Failed,Return,Cheque,Bread (500g),Standard Delivery,Bakery,Delivery Services,7,14.0,280.0,334.0,0.0,334.0,40.0,0.05,40,0,Main Store,CASH009,SUP155,14:53:50,New,Online,11425,0,334.0,No Leakage,No Anomaly
INV11429,CUST7940,SRV003,01-11-2024,Failed,Sale,Debit Card,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,7,42.0,350.0,472.0,0.0,472.0,50.0,0.12,80,0,Online,CASH012,SUP102,07:49:03,Regular,Online,11429,0,472.0,No Leakage,No Anomaly
INV11436,CUST8884,SRV002,11-01-2023,Paid,Return,Credit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,10,144.0,1200.0,1384.0,1384.0,0.0,120.0,0.12,40,0,Branch B,CASH008,SUP129,23:49:21,Regular,Phone,11436,0,1384.0,No Leakage,No Anomaly
INV11440,CUST3784,SRV003,03-08-2024,Pending,Return,Debit Card,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,8,57.6,320.0,457.6,0.0,457.6,40.0,0.18,80,0,Main Store,CASH019,SUP132,21:29:06,Regular,In-Store,11440,0,457.6,No Leakage,No Anomaly
INV11443,CUST6005,SRV003,17-03-2023,Pending,Sale,Cash,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,4,168.0,1400.0,1648.0,0.0,1648.0,350.0,0.12,80,0,Main Store,CASH014,SUP129,12:33:30,Wholesale,Online,11443,0,1648.0,No Leakage,No Anomaly
INV11446,CUST5404,SRV002,04-04-2023,Pending,Sale,Debit Card,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,9,378.0,3150.0,3568.0,0.0,3568.0,350.0,0.12,40,0,Branch A,CASH018,SUP197,06:59:38,Regular,Phone,11446,0,3568.0,No Leakage,No Anomaly
INV11448,CUST4791,SRV001,02-01-2024,Failed,Sale,Cheque,Fish (1kg),No Service,Meat & Fish,No Service,8,432.0,2400.0,2832.0,0.0,2832.0,300.0,0.18,0,0,Branch A,CASH007,SUP126,12:52:01,Premium,Phone,11448,0,2832.0,No Leakage,No Anomaly
INV11458,CUST9042,SRV002,04-06-2023,Pending,Return,Net Banking,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,9,67.5,1350.0,1457.5,0.0,1457.5,150.0,0.05,40,0,Main Store,CASH019,SUP111,19:44:25,Wholesale,In-Store,11458,0,1457.5,No Leakage,No Anomaly
INV11460,CUST3790,SRV002,21-05-2023,Paid,Return,Net Banking,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,5,7.5,150.0,197.5,197.5,0.0,30.0,0.05,40,0,Branch B,CASH015,SUP164,01:34:55,New,Phone,11460,0,197.5,No Leakage,No Anomaly
INV11462,CUST7226,SRV002,17-09-2024,Failed,Return,Cash,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,7,25.2,140.0,205.2,0.0,205.2,20.0,0.18,40,0,Online,CASH002,SUP174,19:15:23,Wholesale,Phone,11462,0,205.2,No Leakage,No Anomaly
INV11464,CUST2213,SRV002,31-08-2023,Pending,Return,Net Banking,Chips (100g),Standard Delivery,Snacks,Delivery Services,4,4.0,80.0,124.0,0.0,124.0,20.0,0.05,40,0,Main Store,CASH003,SUP146,13:18:08,Regular,Online,11464,0,124.0,No Leakage,No Anomaly
INV11467,CUST3842,SRV003,11-05-2024,Failed,Sale,Credit Card,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,2,25.2,140.0,245.2,0.0,245.2,70.0,0.18,80,0,Main Store,CASH014,SUP132,11:59:39,Premium,Phone,11467,0,245.2,No Leakage,No Anomaly
INV11494,CUST2785,SRV002,17-06-2023,Failed,Sale,Net Banking,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,8,28.0,560.0,628.0,0.0,628.0,70.0,0.05,40,0,Online,CASH015,SUP155,17:24:39,Premium,Online,11494,0,628.0,No Leakage,No Anomaly
INV11518,CUST2561,SRV003,29-11-2024,Paid,Sale,Cash,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,4,144.0,1200.0,1424.0,1424.0,0.0,300.0,0.12,80,0,Main Store,CASH020,SUP187,12:42:21,New,In-Store,11518,0,1424.0,No Leakage,No Anomaly
INV11519,CUST2324,SRV003,04-12-2024,Paid,Sale,Cheque,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,2,3.0,60.0,143.0,143.0,0.0,30.0,0.05,80,0,Branch B,CASH004,SUP184,11:30:01,New,Online,11519,0,143.0,No Leakage,No Anomaly
INV11521,CUST3846,SRV002,27-12-2023,Pending,Sale,Debit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,10.0,200.0,250.0,0.0,250.0,40.0,0.05,40,0,Main Store,CASH004,SUP143,18:09:29,Wholesale,Phone,11521,0,250.0,No Leakage,No Anomaly
INV11522,CUST2256,SRV002,19-02-2023,Pending,Return,Credit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,9,162.0,1350.0,1552.0,0.0,1552.0,150.0,0.12,40,0,Branch A,CASH013,SUP133,17:00:59,Premium,In-Store,11522,0,1552.0,No Leakage,No Anomaly
INV11523,CUST1609,SRV003,21-11-2024,Paid,Return,Net Banking,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,8,86.4,480.0,646.4,646.4,0.0,60.0,0.18,80,0,Main Store,CASH018,SUP180,19:19:22,Premium,In-Store,11523,0,646.4,No Leakage,No Anomaly
INV11525,CUST1277,SRV001,02-12-2023,Failed,Return,UPI,Chips (100g),No Service,Snacks,No Service,3,10.8,60.0,70.8,0.0,70.8,20.0,0.18,0,0,Branch B,CASH012,SUP162,15:31:36,Wholesale,In-Store,11525,0,70.8,No Leakage,No Anomaly
INV11529,CUST8128,SRV001,23-02-2023,Failed,Return,Cheque,Bananas (1kg),No Service,Fruits,No Service,2,5.0,100.0,105.0,0.0,105.0,50.0,0.05,0,0,Online,CASH002,SUP193,12:07:08,New,Phone,11529,0,105.0,No Leakage,No Anomaly
INV11539,CUST7620,SRV001,20-05-2023,Failed,Return,Net Banking,Bananas (1kg),No Service,Fruits,No Service,3,7.5,150.0,157.5,0.0,157.5,50.0,0.05,0,0,Online,CASH002,SUP175,18:18:42,Wholesale,In-Store,11539,0,157.5,No Leakage,No Anomaly
INV11541,CUST7466,SRV003,30-06-2023,Pending,Return,UPI,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,10,75.0,1500.0,1655.0,0.0,1655.0,150.0,0.05,80,0,Main Store,CASH003,SUP150,14:07:03,Regular,In-Store,11541,0,1655.0,No Leakage,No Anomaly
INV11547,CUST1291,SRV003,18-10-2023,Paid,Return,Credit Card,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,8,24.0,480.0,584.0,584.0,0.0,60.0,0.05,80,0,Branch B,CASH003,SUP125,09:11:57,Regular,Online,11547,0,584.0,No Leakage,No Anomaly
INV11556,CUST2528,SRV001,20-01-2024,Pending,Sale,Net Banking,Chicken (1kg),No Service,Meat & Fish,No Service,4,120.0,1000.0,1120.0,0.0,1120.0,250.0,0.12,0,0,Online,CASH015,SUP183,14:09:13,Wholesale,Online,11556,0,1120.0,No Leakage,No Anomaly
INV11566,CUST3983,SRV001,27-06-2024,Pending,Return,Credit Card,Shampoo (250ml),No Service,Personal Care,No Service,4,86.4,720.0,728.8260717,0.0,728.8260717,180.0,0.12,0,0,Online,CASH012,SUP183,18:29:13,Wholesale,In-Store,11566,0,806.4,No Leakage,No Anomaly
INV11568,CUST3300,SRV003,22-07-2024,Paid,Sale,Credit Card,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,5,27.0,150.0,257.0,257.0,0.0,30.0,0.18,80,0,Main Store,CASH018,SUP142,22:16:18,Wholesale,Phone,11568,0,257.0,No Leakage,No Anomaly
INV11572,CUST7363,SRV001,20-05-2023,Paid,Return,Debit Card,Soap (100g),No Service,Personal Care,No Service,3,14.4,120.0,134.4,134.4,0.0,40.0,0.12,0,0,Main Store,CASH005,SUP123,00:56:03,Regular,Online,11572,0,134.4,No Leakage,No Anomaly
INV11578,CUST8923,SRV003,04-06-2023,Failed,Sale,Cheque,Bread (500g),Express Delivery,Bakery,Delivery Services,7,50.4,280.0,410.4,0.0,410.4,40.0,0.18,80,0,Branch B,CASH009,SUP170,00:08:52,New,In-Store,11578,0,410.4,No Leakage,No Anomaly
INV11581,CUST4810,SRV002,20-12-2023,Failed,Return,UPI,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,12.0,240.0,292.0,0.0,292.0,40.0,0.05,40,0,Main Store,CASH015,SUP168,08:26:17,Wholesale,In-Store,11581,0,292.0,No Leakage,No Anomaly
INV11586,CUST8666,SRV003,30-01-2023,Failed,Return,Cash,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,10,30.0,600.0,710.0,0.0,710.0,60.0,0.05,80,0,Branch B,CASH014,SUP117,09:24:51,Regular,Phone,11586,0,710.0,No Leakage,No Anomaly
INV11588,CUST9723,SRV003,18-11-2023,Paid,Return,Cash,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,8,16.0,320.0,416.0,416.0,0.0,40.0,0.05,80,0,Branch B,CASH019,SUP127,04:09:39,Regular,Online,11588,0,416.0,No Leakage,No Anomaly
INV11593,CUST1178,SRV003,22-08-2023,Failed,Sale,Debit Card,Bread (500g),Express Delivery,Bakery,Delivery Services,8,38.4,320.0,438.4,0.0,438.4,40.0,0.12,80,0,Online,CASH018,SUP181,20:53:50,Wholesale,In-Store,11593,0,438.4,No Leakage,No Anomaly
INV11595,CUST2418,SRV001,08-05-2024,Failed,Sale,UPI,Onions (1kg),No Service,Fresh Vegetables,No Service,3,21.6,120.0,141.6,0.0,141.6,40.0,0.18,0,0,Main Store,CASH003,SUP139,21:22:35,Wholesale,Phone,11595,0,141.6,No Leakage,No Anomaly
INV11602,CUST6820,SRV002,31-07-2024,Paid,Return,UPI,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,4,4.0,80.0,124.0,124.0,0.0,20.0,0.05,40,0,Main Store,CASH006,SUP112,05:25:38,Premium,Phone,11602,0,124.0,No Leakage,No Anomaly
INV11603,CUST8088,SRV001,13-11-2024,Pending,Sale,UPI,Apples (1kg),No Service,Fruits,No Service,4,86.4,480.0,566.4,0.0,566.4,120.0,0.18,0,0,Main Store,CASH014,SUP185,11:11:22,Regular,Phone,11603,0,566.4,No Leakage,No Anomaly
INV11606,CUST7503,SRV003,14-07-2023,Failed,Sale,Cash,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,7,7.0,140.0,227.0,0.0,227.0,20.0,0.05,80,0,Branch B,CASH013,SUP128,07:25:34,Wholesale,In-Store,11606,0,227.0,No Leakage,No Anomaly
INV11622,CUST8630,SRV003,16-11-2024,Failed,Return,Cash,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,7,28.0,560.0,668.0,0.0,668.0,80.0,0.05,80,0,Branch B,CASH020,SUP113,20:47:37,Premium,Phone,11622,0,668.0,No Leakage,No Anomaly
INV11626,CUST5580,SRV002,11-10-2024,Pending,Sale,Net Banking,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,4,72.0,600.0,712.0,0.0,712.0,150.0,0.12,40,0,Online,CASH017,SUP175,21:30:44,Regular,Phone,11626,0,712.0,No Leakage,No Anomaly
INV11629,CUST8660,SRV001,11-03-2024,Paid,Return,Cheque,Apples (1kg),No Service,Fruits,No Service,10,60.0,1200.0,1260.0,1260.0,0.0,120.0,0.05,0,0,Main Store,CASH011,SUP188,09:09:31,Regular,Online,11629,0,1260.0,No Leakage,No Anomaly
INV11631,CUST8396,SRV002,18-11-2024,Paid,Return,UPI,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,1,3.6,30.0,73.6,73.6,0.0,30.0,0.12,40,0,Online,CASH005,SUP115,15:57:48,Regular,In-Store,11631,0,73.6,No Leakage,No Anomaly
INV11637,CUST8060,SRV002,04-09-2024,Paid,Sale,Cheque,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,7,15.75,315.0,370.75,370.75,0.0,45.0,0.05,40,0,Online,CASH003,SUP131,18:03:36,Wholesale,In-Store,11637,0,370.75,No Leakage,No Anomaly
INV11645,CUST5985,SRV002,23-05-2023,Paid,Sale,Credit Card,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,5,54.0,300.0,394.0,394.0,0.0,60.0,0.18,40,0,Branch A,CASH001,SUP124,00:33:02,New,In-Store,11645,0,394.0,No Leakage,No Anomaly
INV11648,CUST1786,SRV002,24-03-2024,Failed,Sale,Credit Card,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,7,84.0,700.0,824.0,0.0,824.0,100.0,0.12,40,0,Online,CASH019,SUP114,02:42:29,Regular,Online,11648,0,824.0,No Leakage,No Anomaly
INV11649,CUST1300,SRV001,04-06-2024,Pending,Sale,Credit Card,Detergent (1kg),No Service,Household,No Service,10,360.0,2000.0,2360.0,0.0,2360.0,200.0,0.18,0,0,Branch A,CASH020,SUP156,09:41:10,Premium,Online,11649,0,2360.0,No Leakage,No Anomaly
INV11652,CUST2151,SRV001,30-04-2023,Pending,Sale,UPI,Biscuits (200g),No Service,Snacks,No Service,6,32.4,180.0,212.4,0.0,212.4,30.0,0.18,0,0,Branch A,CASH010,SUP152,19:03:08,Wholesale,Online,11652,0,212.4,No Leakage,No Anomaly
INV11654,CUST7678,SRV001,29-01-2024,Pending,Return,Credit Card,Butter (100g),No Service,Dairy & Eggs,No Service,6,36.0,300.0,336.0,0.0,336.0,50.0,0.12,0,0,Online,CASH015,SUP191,01:17:53,New,In-Store,11654,0,336.0,No Leakage,No Anomaly
INV11667,CUST6807,SRV001,01-09-2024,Failed,Sale,Credit Card,Butter (100g),No Service,Dairy & Eggs,No Service,3,7.5,150.0,157.5,0.0,157.5,50.0,0.05,0,0,Online,CASH014,SUP122,18:27:47,Regular,Online,11667,0,157.5,No Leakage,No Anomaly
INV11669,CUST1094,SRV001,10-11-2023,Paid,Sale,UPI,Potatoes (1kg),No Service,Fresh Vegetables,No Service,9,56.7,315.0,371.7,371.7,0.0,35.0,0.18,0,0,Main Store,CASH017,SUP116,15:30:39,New,Online,11669,0,371.7,No Leakage,No Anomaly
INV11674,CUST2842,SRV003,29-09-2024,Pending,Return,Cheque,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,9,378.0,3150.0,3608.0,0.0,3608.0,350.0,0.12,80,0,Branch A,CASH013,SUP131,12:28:47,New,Online,11674,0,3608.0,No Leakage,No Anomaly
